Timestamp,IP,Reason,Action
2024-11-25 21:53:50,112.140.145.158,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,112.140.145.158,Restricts access to admin pages.,block
2024-11-25 21:53:50,128.103.139.186,Restricts access to admin pages.,block
2024-11-25 21:53:50,128.103.139.186,Blocks access to sensitive files.,block
2024-11-25 21:53:50,125.227.246.131,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,209.158.28.49,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,209.158.28.49,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,139.88.106.5,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,154.6.208.242,Detects Null Byte Injection.,block
2024-11-25 21:53:50,33.53.250.113,Detects Null Byte Injection.,block
2024-11-25 21:53:50,185.24.37.122,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,125.227.246.131,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,52.254.227.146,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,208.150.99.181,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,195.171.155.166,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,42.155.92.238,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,42.155.92.238,Detects XSS payloads.,block
2024-11-25 21:53:50,159.168.200.38,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,771e:f454:aa71:1a72:c900:e47f:faa8:2c37,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,771e:f454:aa71:1a72:c900:e47f:faa8:2c37,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,207.90.241.70,Blocks access to sensitive files.,block
2024-11-25 21:53:50,132.107.158.218,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,159.168.200.38,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,159.197.110.50,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,203.132.144.68,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,41.248.255.237,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,215.59.191.116,Restricts access to admin pages.,block
2024-11-25 21:53:50,215.59.191.116,Blocks access to sensitive files.,block
2024-11-25 21:53:50,edb4:c6d2:5b75:10f4:db8e:632f:2cb6:f4b,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,ce68:242c:30db:bb27:982:6dce:64af:4e39,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,7.113.8.157,Blocks access to .git directories.,block
2024-11-25 21:53:50,158.240.206.108,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,125.227.246.131,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,6a48:714a:e41f:7360:3d9b:33ed:c8ef:fc5,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,208.150.99.181,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,120.211.44.169,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,70.53.13.173,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,13.235.167.220,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,b10c:f232:4885:17d3:31d1:9e2b:df0:e0d8,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,b10c:f232:4885:17d3:31d1:9e2b:df0:e0d8,Restricts access to admin pages.,block
2024-11-25 21:53:50,167.19.186.112,Restricts access to admin pages.,block
2024-11-25 21:53:50,167.19.186.112,Detects credentials passed in URL.,block
2024-11-25 21:53:50,11.148.137.128,Detects XSS payloads.,block
2024-11-25 21:53:50,6.228.102.111,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,6.228.102.111,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,125.227.246.131,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,16.148.182.35,Detects Null Byte Injection.,block
2024-11-25 21:53:50,21.166.16.150,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,f4f3:218a:a156:e0ff:3f5d:a17e:cff7:a5be,Restricts access to admin pages.,block
2024-11-25 21:53:50,f4f3:218a:a156:e0ff:3f5d:a17e:cff7:a5be,Detects credentials passed in URL.,block
2024-11-25 21:53:50,21.166.16.150,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,125.227.246.131,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,21.166.16.150,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,185.24.37.122,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,159.168.200.38,Restricts access to admin pages.,block
2024-11-25 21:53:50,159.168.200.38,Detects credentials passed in URL.,block
2024-11-25 21:53:50,159.168.200.38,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,92.55.209.166,Blocks access to sensitive files.,block
2024-11-25 21:53:50,172.42.231.206,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,66.170.211.253,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,146.22.36.10,Detects XSS payloads.,block
2024-11-25 21:53:50,185.24.37.122,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,11.148.137.128,Blocks access to .git directories.,block
2024-11-25 21:53:50,11.148.137.128,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,b17a:94f4:fcd7:e71c:f674:5ba9:3b69:1aee,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,143.192.219.104,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,143.192.219.104,Detects XSS payloads.,block
2024-11-25 21:53:50,222.30.33.183,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,13.235.167.220,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,195.171.155.166,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,192.88.206.163,Blocks access to .git directories.,block
2024-11-25 21:53:50,208.150.99.181,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,88.40.53.243,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,55.118.20.119,Restricts access to admin pages.,block
2024-11-25 21:53:50,55.118.20.119,Detects credentials passed in URL.,block
2024-11-25 21:53:50,8.22.220.208,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,128.3.125.57,Blocks access to sensitive files.,block
2024-11-25 21:53:50,88.40.53.243,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,129.53.13.62,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,56.172.84.231,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,56a2:b27:5642:d4e:b12:2396:804b:4554,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,56a2:b27:5642:d4e:b12:2396:804b:4554,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,129.53.13.62,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,209.158.28.49,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,159.168.200.38,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,195.171.155.166,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,62.96.63.250,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,208.150.99.181,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,69.78.8.254,Blocks access to sensitive files.,block
2024-11-25 21:53:50,98.197.20.168,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,98.197.20.168,Detects XSS payloads.,block
2024-11-25 21:53:50,e1c4:cc3c:8718:635:9d27:8640:25ba:877a,Restricts access to admin pages.,block
2024-11-25 21:53:50,e1c4:cc3c:8718:635:9d27:8640:25ba:877a,Detects credentials passed in URL.,block
2024-11-25 21:53:50,192.19.249.147,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,11.148.137.128,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,192.19.249.147,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,110.104.236.144,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,b685:5521:aa7a:9ed1:6039:9659:18e5:d6d7,Blocks access to sensitive files.,block
2024-11-25 21:53:50,222.30.33.183,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,222.30.33.183,Restricts access to admin pages.,block
2024-11-25 21:53:50,222.30.33.183,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,18.116.162.171,Detects XSS payloads.,block
2024-11-25 21:53:50,125.227.246.131,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,222.30.33.183,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,132.107.158.218,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,62.233.82.185,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,b9ba:106e:f964:4886:cd82:a650:40f:3446,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,b9ba:106e:f964:4886:cd82:a650:40f:3446,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,222.30.33.183,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,77.221.81.254,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,185.24.37.122,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,11.148.137.128,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,56.172.84.231,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,159.168.200.38,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,208.56.210.58,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,177.129.214.9,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,177.129.214.9,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,23.159.246.188,Detects XSS payloads.,block
2024-11-25 21:53:50,111.55.169.136,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,195.171.155.166,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,159.168.200.38,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,179.11.123.206,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,196.9.231.148,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,196.9.231.148,Detects XSS payloads.,block
2024-11-25 21:53:50,13.235.167.220,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,210.209.134.188,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,210.209.134.188,Detects XSS payloads.,block
2024-11-25 21:53:50,21.166.16.150,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,190.125.210.202,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,98.197.20.168,Detects XSS payloads.,block
2024-11-25 21:53:50,13.235.167.220,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,89.240.61.108,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,191.83.115.196,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,13.235.167.220,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,147.252.238.21,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,192.19.249.147,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,215.173.246.58,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,215.173.246.58,Detects XSS payloads.,block
2024-11-25 21:53:50,192.19.249.147,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,f925:42b3:e47c:41da:252b:f6db:7b4a:b7f1,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,35.96.80.127,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,21.166.16.150,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,21.166.16.150,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,35.126.135.17,Restricts access to admin pages.,block
2024-11-25 21:53:50,35.126.135.17,Detects credentials passed in URL.,block
2024-11-25 21:53:50,222.30.33.183,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,109.202.213.205,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,209.8.57.33,Detects XSS payloads.,block
2024-11-25 21:53:50,11.148.137.128,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,192.19.249.147,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,93.224.123.232,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,93.224.123.232,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,23.159.246.188,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,23.159.246.188,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,18.20.7.134,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,92cd:34fe:9bc:8bc3:5c7f:bf76:8359:1376,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,21.166.16.150,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,209.158.28.49,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,98.197.20.168,Blocks access to .git directories.,block
2024-11-25 21:53:50,12.53.18.28,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,12.53.18.28,Detects XSS payloads.,block
2024-11-25 21:53:50,122.224.10.185,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,122.224.10.185,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,185.24.37.122,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,206.242.241.175,Blocks access to sensitive files.,block
2024-11-25 21:53:50,58.18.133.172,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,58.18.133.172,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,aee5:3974:f1fd:2328:6dc7:973f:805a:f55d,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,c6db:3ef8:2689:8262:22d:886a:6200:8a3f,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,155.142.12.248,Blocks access to .git directories.,block
2024-11-25 21:53:50,3867:4434:7cc5:58bb:cf9a:2eca:3863:89b7,Restricts access to admin pages.,block
2024-11-25 21:53:50,3867:4434:7cc5:58bb:cf9a:2eca:3863:89b7,Detects credentials passed in URL.,block
2024-11-25 21:53:50,bc9:db5a:642a:59c9:c52a:a066:3738:4a5,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,f019:72f2:a99f:3e95:4036:8880:6ed4:5564,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,f019:72f2:a99f:3e95:4036:8880:6ed4:5564,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,64f4:f6cc:5901:fec0:8641:6584:a8af:adf,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,5d2d:7a3:1701:d119:88b9:6adc:e6a7:f6e3,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,5d2d:7a3:1701:d119:88b9:6adc:e6a7:f6e3,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,112.150.2.246,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,112.150.2.246,Detects XSS payloads.,block
2024-11-25 21:53:50,acfc:c098:ee0:25c5:b8b3:c2d3:26d8:88f2,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,2e9e:dcc4:3287:d4fb:e13:b55a:235a:e21f,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,2e9e:dcc4:3287:d4fb:e13:b55a:235a:e21f,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,840:ccdb:660f:2e39:c8ee:61ba:6603:4d4b,Detects XSS payloads.,block
2024-11-25 21:53:50,75.102.168.36,Detects XSS payloads.,block
2024-11-25 21:53:50,8e41:6929:40b7:a70d:3cf4:5360:8c83:4ca3,Restricts access to admin pages.,block
2024-11-25 21:53:50,8e41:6929:40b7:a70d:3cf4:5360:8c83:4ca3,Blocks access to sensitive files.,block
2024-11-25 21:53:50,112c:c8d2:6c1e:7f04:ef8d:9ec3:4cbf:c76f,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,55.0.37.71,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,55.0.37.71,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,cfea:a9dc:70b3:d476:8bcf:8076:6848:de81,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,cfea:a9dc:70b3:d476:8bcf:8076:6848:de81,Restricts access to admin pages.,block
2024-11-25 21:53:50,122.250.20.121,Blocks access to sensitive files.,block
2024-11-25 21:53:50,848e:d9fe:ba1a:519a:1f38:490b:f047:508a,Restricts access to admin pages.,block
2024-11-25 21:53:50,848e:d9fe:ba1a:519a:1f38:490b:f047:508a,Blocks access to sensitive files.,block
2024-11-25 21:53:50,188.101.116.213,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,199.105.97.37,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,191.174.192.173,Blocks access to .git directories.,block
